"id","code","year","name_en","name_zh","expected_population","deviation_percentage","main_areas","boundaries"
"ad27da6e-16a2-4506-b1bc-d3fd1243e9a8","N03",2003,"Cheung Wah","祥華",,,"[]","[]"
"c2838bee-4d5d-4208-9cb7-f7063f82e879","N04",2003,"Wah Do","華都",,,"[]","[]"
"27592248-8360-40f4-ad64-362c1595586d","N05",2003,"Wah Ming","華明",,,"[]","[]"
"1273b5c1-c5a3-4b95-94b7-4e4bf030153c","N06",2003,"Yan Shing","欣盛",,,"[]","[]"
"8209fc53-07ad-42ad-8b03-11897d2b56ea","N07",2003,"Ka Fuk","嘉福",,,"[]","[]"
"20037e69-d04d-40e1-bd61-c659eebd3b47","N08",2003,"Sheung Shui Rural","上水鄉郊",,,"[]","[]"
"eb76ab86-38f9-404d-a9d6-631d8e23f691","N09",2003,"Choi Yuk Tai","彩旭太",,,"[]","[]"
"4b204e32-4559-42df-9df7-18f861750c4c","N10",2003,"Choi Yuen","彩園",,,"[]","[]"
"8bcdecf4-4924-48b8-8355-4e35048b8578","N11",2003,"Shek Wu Hui","石湖墟",,,"[]","[]"
"13b1d3b6-295d-4695-ab78-05e8d358ab59","N12",2003,"Tin Ping West","天平西",,,"[]","[]"
"12b8ece6-9423-4a1f-8296-31f285f994f1","N13",2003,"Fung Tsui","鳳翠",,,"[]","[]"
"8ac755b1-167c-4861-a950-e2dfe2ace063","N14",2003,"Sha Ta","沙打",,,"[]","[]"
"f3405d25-e0ec-473a-8419-c49292ecebe3","N15",2003,"Tin Ping East","天平東",,,"[]","[]"
"d77bfee6-e480-4a59-be49-fc68a344a9cb","N16",2003,"Queen's Hill","皇后山",,,"[]","[]"
"f2789720-255a-4c46-81ef-45ad70e0c140","P01",2003,"Tai Po Hui","大埔墟",,,"[]","[]"
"1fcf00bd-baf2-41e9-8e7c-badff3bde929","P02",2003,"Tai Po Central","大埔中",,,"[]","[]"
"fc06f691-fb13-4ce7-b965-f29ac711e502","P03",2003,"Chung Ting","頌汀",,,"[]","[]"
"97d8cfb4-72ea-4806-b4af-808eb9a0e66a","P04",2003,"Tai Yuen","大元",,,"[]","[]"
"a9328f8f-7f4b-4505-acf1-d4f94b7e90a6","P05",2003,"Fu Heng","富亨",,,"[]","[]"
"39e9a16c-3c2d-40f1-a285-e79fc619b8c3","P06",2003,"Yee Fu","怡富",,,"[]","[]"
"a7694912-4623-4de3-9215-5794494412ac","P07",2003,"Fu Ming Sun","富明新",,,"[]","[]"
"ceaf639a-5634-4041-99da-5c65151e6aa9","P08",2003,"Kwong Fuk","廣福",,,"[]","[]"
"2ef3e898-658d-47d9-83cc-bce1aa6e7198","P09",2003,"Wang Fuk","宏福",,,"[]","[]"
"2d3d114a-cb75-49b0-bf95-3510a7a04ad9","P10",2003,"Tai Po Kau","大埔滘",,,"[]","[]"
"4701726e-9164-48b5-b8df-2909fcc0dd0c","P11",2003,"Wan Tau Tong","運頭塘",,,"[]","[]"
"2a267717-4e11-4353-86cc-f83f536135eb","P12",2003,"San Fu","新富",,,"[]","[]"
"a491fa84-3b06-4fc4-a5c5-e1d9957c3b42","P13",2003,"Lam Tsuen Valley","林村谷",,,"[]","[]"
"3d1f127f-8dd3-4231-8936-f5936da78cb8","P14",2003,"Po Nga","寶雅",,,"[]","[]"
"70af204b-c255-49fe-aec0-1e1f7d3d0064","P15",2003,"Tai Wo","太和",,,"[]","[]"
"c57fb165-dbc0-4209-8a43-ed324016c1d8","P16",2003,"Old Market & Serenity","舊墟及太湖",,,"[]","[]"
"c60edd8d-e3bd-4bdf-a50e-4e29657eb571","P17",2003,"Hong Lok Yuen","康樂園",,,"[]","[]"
"32e03cd4-8195-4062-9d29-006ef5c68996","P18",2003,"Shuen Wan","船灣",,,"[]","[]"
"e5b3b0ad-0622-4a82-974e-715336629778","P19",2003,"Sai Kung North","西貢北",,,"[]","[]"
"0bcf84ba-3229-4cbf-924b-e457a51f4e83","Q01",2003,"Sai Kung Central","西貢市中心",,,"[]","[]"
"72177667-43e8-4b8b-a005-28670b7627c0","Q02",2003,"Pak Sha Wan","白沙灣",,,"[]","[]"
"69e9089d-2284-4d42-b12c-af2061b551dc","Q03",2003,"Sai Kung Islands","西貢離島",,,"[]","[]"
"cef4fbbf-6ac8-4fdc-901b-de8da81cff8a","Q04",2003,"Hang Hau East","坑口東",,,"[]","[]"
"8fdf87a9-dafa-4ea3-9654-c70ea0ae46b9","Q05",2003,"Hang Hau West","坑口西",,,"[]","[]"
"1dd3cd23-6edd-4367-ac82-dd62bf0c99b3","Q06",2003,"Wan Po","環保",,,"[]","[]"
"16b44b66-b795-414b-a90c-5b5a67dfb2cd","Q07",2003,"Tseung Kwan O Centre","將軍澳市中心",,,"[]","[]"
"579b6612-f787-4492-bc77-42dd053b0eb9","Q08",2003,"Kin Choi","健彩",,,"[]","[]"
"4227eeb9-e865-4b49-b992-d78027a2dcdc","Q09",2003,"Tsui Lam","翠林",,,"[]","[]"
"227ccc1d-2161-43f3-a7fb-a0eab30732af","Q10",2003,"Hong King","康景",,,"[]","[]"
"9d38cc97-23e8-43d8-88a5-0e30689b270f","Q11",2003,"Po Lam","寶林",,,"[]","[]"
"defeac0f-0c3f-45c4-8a17-d5c6691a2479","Q12",2003,"Yan Ying","欣英",,,"[]","[]"
"32b5cb61-c756-48f0-ba70-1209b858f999","Q13",2003,"Wan Hang","運亨",,,"[]","[]"
"8077629f-48da-4f48-86f8-e17910747239","Q14",2003,"King Lam","景林",,,"[]","[]"
"1b30aa98-3a83-4127-865b-4196dad078a0","Q15",2003,"Hau Tak","厚德",,,"[]","[]"
"845fe2ce-6df2-4b46-a08d-061bd80a0142","Q16",2003,"Fu Yu","富裕",,,"[]","[]"
"14f91652-542c-4ce5-9697-81ae9edf09f7","Q17",2003,"Tak Ming","德明",,,"[]","[]"
"5862eaec-4c4c-4c70-b254-23894bb90d1b","Q18",2003,"Po Hong","寶康",,,"[]","[]"
"443b5359-62f7-4d35-acf3-85ebc85fba04","Q19",2003,"Sheung Tak","尚德",,,"[]","[]"
"2b3e6592-1c29-42a8-9882-6675185fb40e","Q20",2003,"Kwong Ming","廣明",,,"[]","[]"
"8bedfdbc-5630-4235-a18e-7dd9c61d76f9","R01",2003,"Sha Tin Town Centre","沙田市中心",,,"[]","[]"
"078acfd2-34eb-4623-a012-3f93a68ec414","R02",2003,"Lek Yuen","瀝源",,,"[]","[]"
"19fff1ab-f5e9-4ba2-9152-3db180222a07","R03",2003,"Wo Che Estate","禾輋邨",,,"[]","[]"
"d5218ba1-54f4-43df-ad2b-1f98f95ed9c4","R04",2003,"City One","第一城",,,"[]","[]"
"944843dc-8761-48ce-a4bb-f57f1de6893f","R05",2003,"Yue Shing","愉城",,,"[]","[]"
"0acc0c6d-7ad5-41cb-a735-012941344fe0","R06",2003,"Wong Uk","王屋",,,"[]","[]"
"43cdb07a-3fc7-41f0-82ba-a4d60c2934d8","R07",2003,"Sha Kok","沙角",,,"[]","[]"
"b73fad0c-81d7-4957-abdc-43c05a1659f0","R08",2003,"Pok Hong","博康",,,"[]","[]"
"1d82e9d3-1d35-4507-aa15-712a1a8183f0","R09",2003,"Jat Min","乙明",,,"[]","[]"
"3964f571-dc67-47c9-bf80-b48b928d8753","R10",2003,"Chun Fung","秦豐",,,"[]","[]"
"d3fd72a7-ad9d-43ee-9627-87c8d8b8e6cc","R11",2003,"Sun Tin Wai","新田圍",,,"[]","[]"
"26318f6e-7daf-4559-8940-427c18dcce0b","R12",2003,"Chui Tin","翠田",,,"[]","[]"
"a7d6ead1-fff9-4316-8d15-a9400dc9ee5f","R13",2003,"Hin Ka","顯嘉",,,"[]","[]"
"ac032449-2a1d-429f-a525-3511dc2bd9ef","R14",2003,"Mei Tin","美田",,,"[]","[]"
"f076404c-79b9-4198-946a-259290be1d2f","R15",2003,"Keng Hau","徑口",,,"[]","[]"
"01064540-df11-4daa-a8c2-6dc04a1f0575","R16",2003,"Tin Sum","田心",,,"[]","[]"
"a9b0a643-48df-4cd8-bd6b-223ce3d049c1","R17",2003,"Sun Chui","新翠",,,"[]","[]"
"ebfcfb48-3431-48f9-aab5-64d0bb642c7c","R18",2003,"Tai Wai","大圍",,,"[]","[]"
"e9ec2274-907b-4e8f-bbb2-60cf48a99c04","R19",2003,"Chung Shing","松城",,,"[]","[]"
"875a13e8-f05b-4dc3-b2d6-3cd496c1450e","R20",2003,"Sui Wo","穗禾",,,"[]","[]"
"732f679e-d8a8-43fb-a79d-fffb3f19af92","R21",2003,"Fo Tan","火炭",,,"[]","[]"
"89feff11-3cea-4d9f-952d-ffd0f5f59fd8","R22",2003,"Chun Ma","駿馬",,,"[]","[]"
"8c8a2e5a-8e8c-40a4-9bb9-eb2ad79ff047","R23",2003,"Chung On","頌安",,,"[]","[]"
"ede6a323-10a9-4758-af54-657ef5f8a589","R24",2003,"Kam To","錦濤",,,"[]","[]"
"6f5295ea-ac07-400f-9e6c-6f7350379cbd","R25",2003,"Sunshine City","新港城",,,"[]","[]"
"0997d7e8-368e-4813-8094-653da7bc31de","R26",2003,"Lee On","利安",,,"[]","[]"
"2cc42c9f-8a48-4acc-99a7-b1a8714cd32d","R27",2003,"Fu Lung","富龍",,,"[]","[]"
"cf9e9b2e-ae8f-42e6-bdb4-fe3bc1327576","R28",2003,"Kam Ying","錦英",,,"[]","[]"
"e23dbe36-95e0-468b-a93c-dd9407fc28d4","R29",2003,"Yiu On","耀安",,,"[]","[]"
"c0b8c287-8da4-480a-aa56-cd6906f96d63","R30",2003,"Heng On","恆安",,,"[]","[]"
"1c2e7aab-94ac-4453-8090-5c0b5a7807c7","R31",2003,"On Tai","鞍泰",,,"[]","[]"
"47f99651-14e5-4799-9bed-c463a66a16a0","R32",2003,"Tai Shui Hang","大水坑",,,"[]","[]"
"f81df0e7-b2c0-4d3f-87be-ccb511d86aee","R33",2003,"Yu Yan","愉欣",,,"[]","[]"
"800b2066-a0ec-4d50-b0e0-23b81fde0cdc","R34",2003,"Bik Woo","碧湖",,,"[]","[]"
"c88ba4ff-5a6b-4899-accd-6ae923e8fb30","R35",2003,"Kwong Hong","廣康",,,"[]","[]"
"22d0e860-a6d8-4a92-9cfc-775d348e4603","R36",2003,"Kwong Yuen","廣源",,,"[]","[]"
"693cf49b-834f-4757-aa84-624f3d6c9fde","S01",2003,"Kwai Hing","葵興",,,"[]","[]"
"1cb5a17b-e835-4c37-b9de-d37150670a77","S02",2003,"Kwai Shing East Estate","葵盛東邨",,,"[]","[]"
"31255fe6-dd4a-4de8-a37f-51216d980592","S03",2003,"Upper Tai Wo Hau","上大窩口",,,"[]","[]"
"88dc96bb-ddc8-469d-a818-6247d5bcff97","S04",2003,"Lower Tai Wo Hau","下大窩口",,,"[]","[]"
"72b4e903-b194-488a-93c3-2b116dadc5df","S05",2003,"Kwai Chung Estate","葵涌邨",,,"[]","[]"
"b21672b8-8d2e-4d35-8136-47a9b21499cd","S06",2003,"Shek Yam","石蔭",,,"[]","[]"
"f5e143d0-b00b-4845-b277-0e7525d787b4","S07",2003,"On Yam","安蔭",,,"[]","[]"
"7cbe4315-25b2-487a-a924-cee4024061ae","S08",2003,"Shek Lei Extension","新石籬",,,"[]","[]"
"b15ac253-c260-443d-853a-d6c95e344bfe","S09",2003,"Shek Lei","石籬",,,"[]","[]"
"52b9238a-2746-4f6e-b42d-0530a3f9f326","S10",2003,"Tai Pak Tin","大白田",,,"[]","[]"
"da688424-c5c0-428d-aa73-e4185d25fd0b","S11",2003,"Kwai Fong","葵芳",,,"[]","[]"
"053a9011-fe2d-4b87-95c4-30db16739bf9","S12",2003,"Lai Yiu","麗瑤",,,"[]","[]"
"31ebc79a-ab99-424d-8a3f-ff040bfdf4a0","S13",2003,"Lai Wah","荔華",,,"[]","[]"
"79ef99ab-f364-4713-b0e0-96b9edf4395c","S14",2003,"Cho Yiu","祖堯",,,"[]","[]"
"428f77a9-a93b-4acf-88da-bfb9f69e0e80","S15",2003,"Hing Fong","興芳",,,"[]","[]"
"93edd77b-ff2b-488c-8fa7-26e618710c69","S16",2003,"Lai King","荔景",,,"[]","[]"
"99aac511-6b33-42a1-a357-1d7ca6e7f458","S17",2003,"Kwai Shing West Estate","葵盛西邨",,,"[]","[]"
"02912ce8-26f1-4de4-bf08-7a3c07b550f2","S18",2003,"On Ho","安灝",,,"[]","[]"
"f76c0eae-3b73-45a6-b73e-3be78aef8b8b","S19",2003,"Wai Ying","偉盈",,,"[]","[]"
"b08cb684-de47-4e37-a52b-60c2dd1ddeed","S20",2003,"Tsing Yi Estate","青衣邨",,,"[]","[]"
"15db60b2-2d59-4af9-af87-d4cf9c5d5f89","S21",2003,"Greenfield","翠怡",,,"[]","[]"
"f47f7204-6232-4973-b82c-f9f9ba01245f","S22",2003,"Cheung Ching","長青",,,"[]","[]"
"feb65618-1ec5-40a5-a4a5-67df3e620e47","S23",2003,"Cheung Hong","長康",,,"[]","[]"
"c581b7c3-d1a7-4e9b-ad28-77cd9f5d7ab7","S24",2003,"Shing Hong","盛康",,,"[]","[]"
"46f22868-9ccf-4b65-ad41-b0dea1be6d86","S25",2003,"Tsing Yi South","青衣南",,,"[]","[]"
"22ec0a07-8b67-435c-a5b1-9cbd343007f2","S26",2003,"Cheung Hang","長亨",,,"[]","[]"
"95a0914a-4a3f-406c-8efc-8b1d8a4bc9cd","S27",2003,"Ching Fat","青發",,,"[]","[]"
"b055d0c4-e623-44d6-a4d7-5cab803aeb33","S28",2003,"Cheung On","長安",,,"[]","[]"
"66095e5c-4bcb-4844-9d47-184a093086c4","T01",2003,"Lantau","大嶼山",,,"[]","[]"
"d94f8bcc-52c1-490b-9965-1b92fbdc2631","T02",2003,"Yat Tung","逸東",,,"[]","[]"
"059e2331-efce-411c-b61b-ac7611f8280e","T03",2003,"Tung Chung New Town","東涌新市鎮",,,"[]","[]"
"2eb9cf89-fc5d-4a0d-bbb8-85da7e6e7218","T04",2003,"Discovery Bay","愉景灣",,,"[]","[]"
"36daafc7-968e-48d9-b37d-db0f0f9e12cd","T05",2003,"Peng Chau & Hei Ling Chau","坪洲及喜靈洲",,,"[]","[]"
"1c80f647-d502-4370-8ecb-649c3b050a42","T06",2003,"Lamma & Po Toi","南丫及蒲台",,,"[]","[]"
"cecd5732-106d-4e78-bc55-ddb1aa1d0428","T07",2003,"Cheung Chau South","長洲南",,,"[]","[]"
"b38b45c7-7c99-439d-b66e-2163ed13a0ae","T08",2003,"Cheung Chau North","長洲北",,,"[]","[]"
"bf923155-5af8-48b4-8ab6-c8698998567e","A01",2007,"Chung Wan","中環",16090,-6.86,"[{""1."":""荷李活華庭北區界線""}]","[{""東"":""區界線""},{""東南"":""夏慤道、正義道、堅尼地道、萬茂里""},{""南"":""花園道、堅尼地道、下亞厘畢道麥當勞道""},{""西南"":""亞畢諾道、贊善里、伊利近街""},{""西"":""鴨巴甸街、急庇利街、干諾道中荷李活道、樓梯街、皇后大道中""}]"
"26b158be-832b-47bd-8d7d-dadadc0c0e73","A02",2007,"Mid Levels East","半山東",18412,6.58,"[{""1."":""嘉兆臺""},{""2."":""麗豪閣""},{""3."":""樂信臺""}]","[{""東"":""花園道、下亞厘畢道""},{""東南"":""花園道""},{""南"":""花園道、香雪道、舊山頂道、羅便臣道""},{""西南"":""香雪道""},{""西"":""干德道、香雪道、羅便臣道""}]"
"2683c5af-47be-4019-a838-e3ea2d98f9c3","A03",2007,"Castle Road","衛城",17905,3.65,"[{""1."":""殷樺花園""},{""2."":""聯邦花園""},{""3."":""雍景臺""}]","[{""東"":""羅便臣道、西摩道""},{""東南"":""干德道、香雪道、羅便臣道""},{""西"":""干德道、寶珊道""}]"
"30550e6f-aac4-449a-8b1b-299091a0efd5","A04",2007,"Peak","山頂",19252,11.44,"[{""1."":""帝景園""},{""2."":""嘉麗園""},{""3."":""山景花園別墅""},{""4."":""紅梅閣""},{""5."":""永安邨""},{""6."":""嘉慧園""},{""7."":""地利根德閣""},{""8."":""顯峰居""},{""9."":""環翠園""}]","[{""東"":""香港仔水塘道、甘道""},{""東南"":""香港仔水塘道""},{""南"":""貝璐道、區界線""},{""西南"":""區界線""},{""西"":""夏力道""}]"
"2d363166-730b-43e2-a4b9-ac268dd97e04","A05",2007,"University","大學",19253,11.45,"[{""1."":""雅翠園""},{""2."":""豫苑""},{""3."":""富林苑""},{""4."":""景翠園""},{""5."":""香港大學""},{""6."":""利嘉大廈""},{""7."":""福苑""},{""8."":""慧苑""}]","[{""東"":""盧吉道、寶珊道""},{""東南"":""盧吉道""},{""南"":""夏力道、盧吉道""},{""西南"":""夏力道、區界線""},{""西"":""薄扶林道、區界線""}]"
"5291ba60-ff9a-49ad-a2eb-057aadc11690","A06",2007,"Kennedy Town & Mount Davis","堅摩",16319,-5.53,"[{""1."":""加惠臺""},{""2."":""百年大樓""},{""3."":""嘉富大廈""},{""4."":""嘉安大廈""},{""5."":""高逸華軒""},{""6."":""西環邨""},{""7."":""泓都""}]","[{""東"":""卑路乍街、士美非路""},{""東南"":""爹核士街、科士街、摩星嶺道""},{""南"":""摩星嶺道、區界線""},{""西南"":""區界線""},{""西"":""區界線""}]"
"4ed2b309-f8a3-4903-8d95-fedc51f78021","A07",2007,"Kwun Lung","觀龍",14333,-17.03,"[{""1."":""觀龍樓""},{""2."":""美菲閣""},{""3."":""士美菲園""},{""4."":""嘉輝花園""},{""5."":""翰林軒""}]","[{""東"":""薄扶林道""},{""東南"":""薄扶林道""},{""南"":""摩星嶺道、區界線""}]"
"f702ea90-f57c-4381-8a03-bc1ae58b7743","A08",2007,"Sai Wan","西環",15580,-9.81,"[{""1."":""海怡花園""},{""2."":""堅城中心""},{""3."":""五福大廈""},{""4."":""珍珠閣""}]","[{""東南"":""卑路乍街、西祥街、西祥街北""},{""南"":""卑路乍街、蒲飛路、山市街、士美非路""},{""西南"":""士美非路""}]"
"c5e9fd40-ae6f-4140-ac96-b81a76f170fb","A09",2007,"Belcher","寶翠",21141,22.38,"[{""1."":""學士臺""},{""2."":""寶翠閣""},{""3."":""羲皇臺""},{""4."":""山景園""},{""5."":""金陵閣""},{""6."":""寶翠園""},{""7."":""益豐花園""},{""8."":""盈基花園""}]","[{""東"":""山道、皇后大道西""},{""東南"":""山道、薄扶林道""},{""南"":""卑路乍街、薄扶林道、蒲飛路、西祥街西祥街北、山市街""},{""西南"":""西祥街、西祥街北""}]"
"26d2c4e9-e1ab-4eb6-97e8-da5ae2db1e6d","A10",2007,"Shek Tong Tsui","石塘咀",16597,-3.92,"[{""1."":""創業中心""},{""2."":""龍暉花園""},{""3."":""怡景花園""},{""4."":""光前大廈""},{""5."":""均益大廈第一期""},{""6."":""華明中心""}]","[{""東南"":""德輔道西、豐物道、嘉安街""},{""南"":""皇后大道西""},{""西南"":""皇后大道西""}]"
"3b359cfd-0569-4924-8c4d-bc25f9dd2d9c","A11",2007,"Sai Ying Pun","西營盤",14841,-14.09,"[{""1."":""高樂花園""},{""2."":""均益大廈第二期""},{""3."":""均益大廈第三期""}]","[{""東南"":""皇后大道西、威利麻街""},{""南"":""正街、德輔道西、東邊街、皇后大道西""},{""西南"":""德輔道西、豐物道、嘉安街""}]"
"da38388d-3b52-46df-92ba-b5253da427a9","A12",2007,"Sheung Wan","上環",17425,0.87,"[{""1."":""帝后華庭""},{""2."":""中源中心""},{""3."":""康威花園""}]","[{""東南"":""急庇利街、干諾道西""},{""南"":""急庇利街、荷李活道、樓梯街""},{""西南"":""皇后大道西、威利麻街""}]"
"b7d62a45-441a-4660-8b92-3626aab335b7","A13",2007,"Tung Wah","東華",13352,-22.71,"[{""1."":""寶威閣""},{""2."":""東輝花園北荷李活道、皇后大道西""}]","[{""東"":""鴨巴甸街、荷李活道、士丹頓街""},{""東南"":""堅道、城皇街""},{""南"":""般咸道、堅道""},{""西南"":""卑利士道""},{""西"":""東邊街、高街、柏道、寶源里""}]"
"f2fccfdb-e6d3-433f-8478-f1df6144f51a","A14",2007,"Centre Street","正街",15045,-12.91,"[{""1."":""西園""},{""2."":""裕新大廈""}]","[{""東"":""東邊街""},{""東南"":""般咸道、高街""},{""南"":""般咸道""},{""西南"":""般咸道、西邊街""},{""西"":""西邊街""}]"
"327f264f-d6ad-4d76-bef4-efc222583e8e","A15",2007,"Water Street","水街",14362,-16.86,"[{""1."":""景輝大廈""},{""2."":""廣豐臺""},{""3."":""毓明閣""}]","[{""東"":""西邊街""},{""東南"":""般咸道、西邊街""},{""南"":""般咸道""},{""西南"":""般咸道、山道""},{""西"":""山道、皇后大道西""}]"
"461f4083-5812-49f8-8f11-a212671678a3","B01",2007,"Hennessy","軒尼詩",13029,-24.58,"[{""1."":""灣景中心大廈""},{""2."":""建利大廈""}]","[{""東"":""菲林明道、告士打道、軒尼詩道""},{""東南"":""普樂里、皇后大道東、灣仔道""},{""南"":""吉安街、堅尼地道、堅彌地街石水渠街""},{""西南"":""交加街、莊士敦道、皇后大道東""},{""西"":""告士打道、柯布連道""}]"
"62395350-067f-4657-81ad-123a624c612e","B02",2007,"Oi Kwan","愛群",13178,-23.72,"[{""1."":""文安樓""},{""2."":""杜智臺""},{""3."":""愛群閣""},{""4."":""鴻業大廈""},{""5."":""廣生行大廈A座""},{""6."":""廣生行大廈CD座""}]","[{""東"":""軒尼詩道、馬師道、摩理臣山道""},{""東南"":""摩理臣山道""},{""南"":""厚德里、皇后大道東、司徒拔道""},{""西南"":""普樂里、菲林明道、灣仔道""},{""西"":""告士打道、軒尼詩道、史釗域道、譚臣道""}]"
"2be9fab2-34f0-4ffd-b863-1793697bca46","B03",2007,"Canal Road","鵝頸",14930,-13.57,"[{""1."":""伊利莎伯大廈""},{""2."":""駱克大廈""},{""3."":""永德大廈""}]","[{""東"":""波斯富街、區界線""},{""東南"":""開平道、希慎道、利園山道、禮頓道""},{""南"":""禮頓道、摩理臣山道""},{""西南"":""摩理臣山道、天樂里""},{""西"":""軒尼詩道、馬師道""}]"
"2c3e342d-35aa-455f-b239-95165606b116","B04",2007,"Causeway Bay","銅鑼灣",13975,-19.1,"[{""1."":""京士頓大廈""},{""2."":""樂聲大廈""},{""3."":""百德大廈""}]","[{""東"":""告士打道""},{""東南"":""禮頓道""},{""南"":""開平道、希慎道、利園山道、禮頓道""},{""西南"":""利園山道、波斯富街""},{""西"":""波斯富街""}]"
"b1461139-7a3f-421c-ae90-050308281574","B05",2007,"Tai Hang","大坑",13713,-20.62,"[{""1."":""龍濤苑""},{""2."":""光明臺""},{""3."":""灣景樓""}]","[{""東"":""勵德邨道、怡景道、區界線""},{""東南"":""大坑道""},{""南"":""東院道、嘉寧徑、大坑道、銅鑼灣道""},{""西南"":""加路連山道、東院道""},{""西"":""加路連山道、禮頓道""}]"
"9072c32c-78c9-4131-925b-b916789e0484","B06",2007,"Jardine's Lookout","渣甸山",14333,-17.03,"[{""1."":""金雲閣""},{""2."":""栢麗園""},{""3."":""嘉雲臺""},{""4."":""愉富大廈""},{""5."":""慧景園""},{""6."":""豪園""},{""7."":""雅柏苑""},{""8."":""龍華花園""},{""9."":""瑞士花園""},{""10."":""大坑台""}]","[{""東"":""區界線""},{""東南"":""大潭水塘道、區界線""},{""南"":""大潭水塘道""},{""西南"":""大坑道、黃泥涌峽道""},{""西"":""大坑道""}]"
"661c5a0f-3d44-43fb-97f3-9c70a3f6eaf7","B07",2007,"Broadwood","樂活",13724,-20.56,"[{""1."":""比華利山""},{""2."":""滙翠臺""},{""3."":""渣甸山花園大廈""},{""4."":""逸廬""},{""5."":""金山花園""},{""6."":""禮頓山""},{""7."":""雲地利台""},{""8."":""樂陶苑""},{""9."":""樂翠台""},{""10."":""雲暉大廈""}]","[{""東"":""大坑道""},{""東南"":""大坑道""},{""南"":""樂活道、大坑道""},{""西南"":""藍塘道、黃泥涌道""},{""西"":""黃泥涌道""}]"
"0c77448b-fb7a-4e81-9dd6-923f1c8fc4ee","B08",2007,"Happy Valley","跑馬地",13534,-21.66,"[{""1."":""鳳輝臺""},{""2."":""山村臺""}]","[{""東"":""黃泥涌道""},{""東南"":""藍塘道、桂芳街、成和道、晉源街""},{""南"":""山光道、山村臺""},{""西南"":""山村臺""},{""西"":""黃泥涌道""}]"
"9dba4307-e5f6-4bc7-ae40-2fbf51d546c9","B09",2007,"Stubbs Road","司徒拔道",13893,-19.58,"[{""1."":""碧蕙園""},{""2."":""千葉居""},{""3."":""嘉樂園""},{""4."":""翠苑""},{""5."":""松柏新邨""},{""6."":""翠屏邨""},{""7."":""嘉苑""},{""8."":""豐樂新邨""},{""9."":""美麗邨""},{""10."":""蔚豪苑""},{""11."":""玫瑰新邨""}]","[{""東"":""大坑道、黃泥涌峽道""},{""東南"":""深水灣道、黃泥涌峽道""},{""南"":""金夫人馳馬徑、區界線""},{""西南"":""香港仔水塘道、金夫人馳馬徑、區界線""},{""西"":""香港仔水塘道、甘道、區界線""}]"
"534928bb-09f3-4624-9f00-2fe97307760b","B10",2007,"Southorn","修頓",12985,-24.83,"[{""1."":""鳳凰閣北區界線""}]","[{""東"":""交加街、莊士敦道、柯布連道皇后大道東、春園街、灣仔道""},{""東南"":""吉安街、堅尼地道、堅彌地街""},{""南"":""甘道、灣仔峽道""},{""西南"":""寶雲徑、寶雲道、甘道、堅尼地道""},{""西"":""莊士敦道、堅尼地道、盧押道皇后大道東、大王東街""}]"
"0b46acac-d490-49ed-b07e-1dc9c6cae4af","B11",2007,"Tai Fat Hau","大佛口",13211,-23.53,"[{""1."":""熙華大廈""},{""2."":""星域軒""}]","[{""東"":""莊士敦道、盧押道""},{""東南"":""皇后大道東、船街、大王東街""},{""南"":""堅尼地道""},{""西南"":""堅尼地道、萬茂里、萬茂臺""},{""西"":""皇后大道東、區界線""}]"
"d86ab342-a9fc-4a0c-a47d-070602739e04","C01",2007,"Tai Koo Shing West","太古城西",0,0,"[{""1."":""太古城 (部份) : 翠榕閣齊宮閣彩天閣富天閣漢宮閣恒天閣興安閣海天閣夏宮閣銀栢閣啟天閣建安閣景天閣高安閣冠天閣金楓閣明宮閣南天閣寧安閣紫樺閣青松閣寶安閣順安閣唐宮閣隋宮閣綠楊閣逸天閣燕宮閣元宮閣""}]","[{""東南"":""太豐路""},{""南"":""英皇道、太豐路""},{""西南"":""英皇道、船塢里""},{""西"":""東區海底隧道、東區走廊""}]"
"45b44bfd-2ddc-4d23-9fa0-0d4d66f4760b","C02",2007,"Tai Koo Shing East","太古城東",0,0,"[{""1."":""太古城 (部份) : 海棠閣智星閣鳳山閣富山閣恒星閣恒山閣海星閣金山閣金星閣龍山閣雅蓮閣盧山閣美菊閣南海閣南山閣銀星閣北海閣寶山閣鄱陽閣春櫻閣泰山閣太湖閣天山閣天星閣東海閣東山閣洞庭閣華山閣衛星閣碧藤閣怡山閣耀星閣C2 ""}]","[{""東南"":""東區走廊、太祥街""},{""南"":""東區走廊、英皇道、筲箕灣道、太祥街""},{""西南"":""英皇道、太豐路""},{""西"":""太豐路""}]"
"ae5ed24a-6100-4bca-aba2-474249a86789","C03",2007,"Lei King Wan","鯉景灣",20598,19.24,"[{""1."":""嘉亨灣""},{""2."":""康東邨""},{""3."":""鯉景灣""},{""4."":""太安樓""}]","[{""東南"":""太安街""},{""南"":""筲箕灣道、太安街""},{""西南"":""筲箕灣道、太祥街""},{""西"":""東區走廊""}]"
"ec07f5d4-e846-4985-a0fd-56d9f3ba2559","C04",2007,"Shaukeiwan","筲箕灣",13311,-22.95,"[{""1."":""麗東海景豪園""},{""2."":""峻峰花園""},{""3."":""筲箕灣中心""}]","[{""東"":""筲箕灣東大街""},{""東南"":""筲箕灣東大街""},{""南"":""愛秩序灣道、南安里、南安街筲箕灣東大街、筲箕灣道""},{""西南"":""愛勤道、愛禮街、愛賢街""},{""西"":""愛勤道""}]"
